Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Phenophase_ID,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No,NumYs_in_Series,NumDays_in_Series,Multiple_Observers,Multiple_FirstY
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4334,471,Falling leaves,2016,9,28,272,2457660,6,2016,9,28,272,2457660,1,1,1,0,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4334,471,Falling leaves,2016,10,8,282,2457670,3,2016,10,11,285,2457673,3,2,4,1,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4334,471,Falling leaves,2016,10,16,290,2457678,2,2016,10,18,292,2457680,2,2,3,1,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4334,471,Falling leaves,2016,10,22,296,2457684,2,2016,10,23,297,2457685,1,2,2,1,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4334,471,Falling leaves,2016,10,27,301,2457689,3,2016,10,30,304,2457692,1,2,4,1,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4334,471,Falling leaves,2016,11,2,307,2457695,2,2016,11,17,322,2457710,2,8,16,1,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4334,471,Falling leaves,2016,11,21,326,2457714,2,2016,11,21,326,2457714,2,1,1,0,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4334,471,Falling leaves,2016,11,28,333,2457721,2,2016,11,28,333,2457721,6,1,1,0,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4335,471,Falling leaves,2016,9,13,257,2457645,5,2016,9,13,257,2457645,4,1,1,0,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4335,471,Falling leaves,2016,9,22,266,2457654,1,2016,9,28,272,2457660,1,2,7,1,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4335,471,Falling leaves,2016,10,5,279,2457667,1,2016,10,11,285,2457673,3,3,7,1,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4335,471,Falling leaves,2016,10,16,290,2457678,2,2016,10,18,292,2457680,2,2,3,1,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4335,471,Falling leaves,2016,10,22,296,2457684,2,2016,10,23,297,2457685,1,2,2,1,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4335,471,Falling leaves,2016,10,27,301,2457689,3,2016,10,30,304,2457692,1,2,4,1,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4335,471,Falling leaves,2016,11,2,307,2457695,2,2016,11,5,310,2457698,2,3,4,1,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4335,471,Falling leaves,2016,11,10,315,2457703,3,2016,11,17,322,2457710,2,4,8,1,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4335,471,Falling leaves,2016,11,21,326,2457714,2,2016,11,21,326,2457714,2,1,1,0,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4335,471,Falling leaves,2016,11,26,331,2457719,3,2016,11,26,331,2457719,2,1,1,0,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4334,483,Leaves,2016,4,21,112,2457500,2,2016,10,1,275,2457663,3,57,164,1,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4334,483,Leaves,2016,10,5,279,2457667,1,2016,10,11,285,2457673,3,3,7,1,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4334,483,Leaves,2016,10,16,290,2457678,2,2016,10,30,304,2457692,1,7,15,1,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4334,483,Leaves,2016,11,2,307,2457695,2,2016,11,5,310,2457698,2,3,4,1,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4334,483,Leaves,2016,11,10,315,2457703,3,2016,11,12,317,2457705,1,2,3,1,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4334,483,Leaves,2016,11,17,322,2457710,4,2016,11,17,322,2457710,2,1,1,0,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4334,483,Leaves,2016,12,1,336,2457724,3,2016,12,1,336,2457724,3,1,1,0,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4335,483,Leaves,2016,4,21,112,2457500,2,2016,10,1,275,2457663,3,57,164,1,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4335,483,Leaves,2016,10,5,279,2457667,1,2016,10,23,297,2457685,1,8,19,1,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4335,483,Leaves,2016,10,27,301,2457689,3,2016,10,30,304,2457692,1,2,4,1,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4335,483,Leaves,2016,11,2,307,2457695,2,2016,11,5,310,2457698,2,3,4,1,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4335,483,Leaves,2016,11,10,315,2457703,3,2016,11,12,317,2457705,1,2,3,1,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4335,483,Leaves,2016,11,17,322,2457710,4,2016,11,17,322,2457710,2,1,1,0,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4335,483,Leaves,2016,11,23,328,2457716,2,2016,11,26,331,2457719,2,2,4,1,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4335,483,Leaves,2016,12,1,336,2457724,3,2016,12,1,336,2457724,3,1,1,0,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4334,498,Colored leaves,2016,9,6,250,2457638,4,2016,9,13,257,2457645,4,3,8,1,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4334,498,Colored leaves,2016,9,21,265,2457653,4,2016,9,22,266,2457654,5,2,2,1,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4334,498,Colored leaves,2016,9,29,273,2457661,1,2016,9,29,273,2457661,2,1,1,0,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4334,498,Colored leaves,2016,10,5,279,2457667,1,2016,10,11,285,2457673,3,3,7,1,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4334,498,Colored leaves,2016,10,15,289,2457677,1,2016,10,18,292,2457680,1,3,4,1,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4334,498,Colored leaves,2016,10,20,294,2457682,1,2016,11,17,322,2457710,2,14,29,1,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4334,498,Colored leaves,2016,11,28,333,2457721,2,2016,12,1,336,2457724,3,2,4,1,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4335,498,Colored leaves,2016,9,6,250,2457638,4,2016,9,13,257,2457645,4,3,8,1,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4335,498,Colored leaves,2016,9,21,265,2457653,4,2016,9,22,266,2457654,5,2,2,1,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4335,498,Colored leaves,2016,9,29,273,2457661,1,2016,10,1,275,2457663,3,2,3,1,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4335,498,Colored leaves,2016,10,5,279,2457667,1,2016,11,17,322,2457710,2,23,44,1,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4335,498,Colored leaves,2016,11,23,328,2457716,2,2016,11,26,331,2457719,2,2,4,1,1
2119,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4335,498,Colored leaves,2016,12,1,336,2457724,3,2016,12,1,336,2457724,3,1,1,0,1
2394,45.425339,-93.186249,280,MN,99,Betula,papyrifera,paper birch,Plantae,5111,371,Breaking leaf buds,2016,4,20,111,2457499,7,2016,5,9,130,2457518,7,3,20,0,0
2394,45.425339,-93.186249,280,MN,99,Betula,papyrifera,paper birch,Plantae,5111,467,Increasing leaf size,2016,5,16,137,2457525,7,2016,5,16,137,2457525,16,1,1,0,0
2394,45.425339,-93.186249,280,MN,99,Betula,papyrifera,paper birch,Plantae,5111,471,Falling leaves,2016,9,7,251,2457639,21,2016,10,10,284,2457672,8,6,34,0,0
2394,45.425339,-93.186249,280,MN,99,Betula,papyrifera,paper birch,Plantae,5111,483,Leaves,2016,4,27,118,2457506,7,2016,10,10,284,2457672,8,18,167,0,0
2394,45.425339,-93.186249,280,MN,99,Betula,papyrifera,paper birch,Plantae,5111,498,Colored leaves,2016,9,7,251,2457639,21,2016,10,10,284,2457672,8,6,34,0,0
2394,45.425339,-93.186249,280,MN,873,Fraxinus,nigra,black ash,Plantae,25816,371,Breaking leaf buds,2016,5,9,130,2457518,12,2016,5,16,137,2457525,16,2,8,0,0
2394,45.425339,-93.186249,280,MN,873,Fraxinus,nigra,black ash,Plantae,25818,371,Breaking leaf buds,2016,5,9,130,2457518,12,2016,5,16,137,2457525,16,2,8,0,0
2394,45.425339,-93.186249,280,MN,873,Fraxinus,nigra,black ash,Plantae,25816,467,Increasing leaf size,2016,5,16,137,2457525,7,2016,5,16,137,2457525,16,1,1,0,0
2394,45.425339,-93.186249,280,MN,873,Fraxinus,nigra,black ash,Plantae,25818,467,Increasing leaf size,2016,5,16,137,2457525,7,2016,5,16,137,2457525,16,1,1,0,0
2394,45.425339,-93.186249,280,MN,873,Fraxinus,nigra,black ash,Plantae,25816,471,Falling leaves,2016,9,7,251,2457639,21,2016,9,21,265,2457653,12,3,15,0,0
2394,45.425339,-93.186249,280,MN,873,Fraxinus,nigra,black ash,Plantae,25818,471,Falling leaves,2016,9,7,251,2457639,21,2016,10,3,277,2457665,4,4,27,0,0
2394,45.425339,-93.186249,280,MN,873,Fraxinus,nigra,black ash,Plantae,25816,483,Leaves,2016,5,9,130,2457518,12,2016,9,21,265,2457653,12,14,136,0,0
2394,45.425339,-93.186249,280,MN,873,Fraxinus,nigra,black ash,Plantae,25818,483,Leaves,2016,5,16,137,2457525,7,2016,10,3,277,2457665,4,14,141,0,0
2394,45.425339,-93.186249,280,MN,873,Fraxinus,nigra,black ash,Plantae,25816,498,Colored leaves,2016,9,7,251,2457639,21,2016,9,21,265,2457653,12,3,15,0,0
2394,45.425339,-93.186249,280,MN,873,Fraxinus,nigra,black ash,Plantae,25818,498,Colored leaves,2016,9,7,251,2457639,21,2016,10,3,277,2457665,4,4,27,0,0
2395,45.402004,-93.204147,277,MN,99,Betula,papyrifera,paper birch,Plantae,5117,371,Breaking leaf buds,2016,4,27,118,2457506,7,2016,5,9,130,2457518,7,2,13,0,0
2395,45.402004,-93.204147,277,MN,99,Betula,papyrifera,paper birch,Plantae,5117,467,Increasing leaf size,2016,5,9,130,2457518,12,2016,5,16,137,2457525,16,2,8,0,0
2395,45.402004,-93.204147,277,MN,99,Betula,papyrifera,paper birch,Plantae,5117,471,Falling leaves,2016,9,7,251,2457639,21,2016,10,10,284,2457672,8,5,34,0,0
2395,45.402004,-93.204147,277,MN,99,Betula,papyrifera,paper birch,Plantae,5117,483,Leaves,2016,5,9,130,2457518,12,2016,10,10,284,2457672,8,16,155,0,0
2395,45.402004,-93.204147,277,MN,99,Betula,papyrifera,paper birch,Plantae,5117,498,Colored leaves,2016,9,7,251,2457639,21,2016,10,10,284,2457672,8,5,34,0,0
2772,36.440838,-84.323586,384,TN,79,Fagus,grandifolia,American beech,Plantae,6406,371,Breaking leaf buds,2016,4,13,104,2457492,1,2016,4,18,109,2457497,2,5,6,0,0
2772,36.440838,-84.323586,384,TN,79,Fagus,grandifolia,American beech,Plantae,6407,371,Breaking leaf buds,2016,4,13,104,2457492,1,2016,4,19,110,2457498,1,6,7,0,0
2772,36.440838,-84.323586,384,TN,79,Fagus,grandifolia,American beech,Plantae,6406,467,Increasing leaf size,2016,4,18,109,2457497,1,2016,5,8,129,2457517,1,17,21,0,0
2772,36.440838,-84.323586,384,TN,79,Fagus,grandifolia,American beech,Plantae,6407,467,Increasing leaf size,2016,4,16,107,2457495,1,2016,5,8,129,2457517,1,19,23,0,0
2772,36.440838,-84.323586,384,TN,79,Fagus,grandifolia,American beech,Plantae,6407,471,Falling leaves,2016,11,19,324,2457712,1,2016,11,20,325,2457713,1,2,2,0,0
2772,36.440838,-84.323586,384,TN,79,Fagus,grandifolia,American beech,Plantae,6406,483,Leaves,2016,4,17,108,2457496,1,2016,11,8,313,2457701,3,166,206,0,0
2772,36.440838,-84.323586,384,TN,79,Fagus,grandifolia,American beech,Plantae,6407,483,Leaves,2016,4,15,106,2457494,2,2016,11,20,325,2457713,1,176,220,0,0
2772,36.440838,-84.323586,384,TN,79,Fagus,grandifolia,American beech,Plantae,6406,498,Colored leaves,2016,9,12,256,2457644,1,2016,11,8,313,2457701,3,43,58,0,0
2772,36.440838,-84.323586,384,TN,79,Fagus,grandifolia,American beech,Plantae,6407,498,Colored leaves,2016,9,13,257,2457645,1,2016,11,20,325,2457713,1,50,69,0,0
2772,36.440838,-84.323586,384,TN,783,Aesculus,glabra,Ohio buckeye,Plantae,107312,467,Increasing leaf size,2016,4,18,109,2457497,1,2016,4,21,112,2457500,2,4,4,0,0
2772,36.440838,-84.323586,384,TN,783,Aesculus,glabra,Ohio buckeye,Plantae,107312,483,Leaves,2016,4,17,108,2457496,-9999,2016,11,18,323,2457711,1,172,216,0,0
2772,36.440838,-84.323586,384,TN,783,Aesculus,glabra,Ohio buckeye,Plantae,107312,498,Colored leaves,2016,9,27,271,2457659,1,2016,11,18,323,2457711,1,38,53,0,0
5076,64.925751,-147.880295,311,AK,99,Betula,papyrifera,paper birch,Plantae,9574,371,Breaking leaf buds,2016,4,27,118,2457506,-9999,2016,4,27,118,2457506,6,1,1,0,0
5076,64.925751,-147.880295,311,AK,99,Betula,papyrifera,paper birch,Plantae,9574,467,Increasing leaf size,2016,5,3,124,2457512,6,2016,5,13,134,2457522,10,2,11,0,0
5076,64.925751,-147.880295,311,AK,99,Betula,papyrifera,paper birch,Plantae,9574,471,Falling leaves,2016,9,10,254,2457642,34,2016,9,19,263,2457651,-9999,2,10,0,0
5076,64.925751,-147.880295,311,AK,99,Betula,papyrifera,paper birch,Plantae,9574,483,Leaves,2016,5,3,124,2457512,6,2016,9,19,263,2457651,-9999,8,140,0,0
5076,64.925751,-147.880295,311,AK,99,Betula,papyrifera,paper birch,Plantae,9574,498,Colored leaves,2016,9,10,254,2457642,34,2016,9,19,263,2457651,-9999,2,10,0,0
5327,44.989223,-93.193871,308,MN,99,Betula,papyrifera,paper birch,Plantae,11361,371,Breaking leaf buds,2016,4,14,105,2457493,11,2016,4,23,114,2457502,8,4,10,0,0
5327,44.989223,-93.193871,308,MN,99,Betula,papyrifera,paper birch,Plantae,11361,467,Increasing leaf size,2016,4,20,111,2457499,4,2016,5,7,128,2457516,-9999,4,18,0,0
5327,44.989223,-93.193871,308,MN,99,Betula,papyrifera,paper birch,Plantae,11361,483,Leaves,2016,4,20,111,2457499,4,2016,5,7,128,2457516,-9999,4,18,0,0
5509,45.407852,-93.199257,275,MN,99,Betula,papyrifera,paper birch,Plantae,5102,371,Breaking leaf buds,2016,4,20,111,2457499,7,2016,5,9,130,2457518,7,3,20,0,0
5509,45.407852,-93.199257,275,MN,99,Betula,papyrifera,paper birch,Plantae,5107,371,Breaking leaf buds,2016,4,20,111,2457499,7,2016,5,9,130,2457518,7,3,20,0,0
5509,45.407852,-93.199257,275,MN,99,Betula,papyrifera,paper birch,Plantae,5102,467,Increasing leaf size,2016,5,9,130,2457518,12,2016,5,16,137,2457525,16,2,8,0,0
5509,45.407852,-93.199257,275,MN,99,Betula,papyrifera,paper birch,Plantae,5107,467,Increasing leaf size,2016,5,9,130,2457518,12,2016,5,16,137,2457525,16,2,8,0,0
5509,45.407852,-93.199257,275,MN,99,Betula,papyrifera,paper birch,Plantae,5102,471,Falling leaves,2016,9,7,251,2457639,21,2016,10,10,284,2457672,8,6,34,0,0
5509,45.407852,-93.199257,275,MN,99,Betula,papyrifera,paper birch,Plantae,5107,471,Falling leaves,2016,9,7,251,2457639,21,2016,10,10,284,2457672,8,6,34,0,0
5509,45.407852,-93.199257,275,MN,99,Betula,papyrifera,paper birch,Plantae,5102,483,Leaves,2016,4,27,118,2457506,7,2016,10,10,284,2457672,8,18,167,0,0
5509,45.407852,-93.199257,275,MN,99,Betula,papyrifera,paper birch,Plantae,5107,483,Leaves,2016,4,27,118,2457506,7,2016,10,10,284,2457672,8,18,167,0,0
5509,45.407852,-93.199257,275,MN,99,Betula,papyrifera,paper birch,Plantae,5102,498,Colored leaves,2016,9,7,251,2457639,21,2016,10,10,284,2457672,8,6,34,0,0
5509,45.407852,-93.199257,275,MN,99,Betula,papyrifera,paper birch,Plantae,5107,498,Colored leaves,2016,9,7,251,2457639,21,2016,10,10,284,2457672,8,6,34,0,0
5509,45.407852,-93.199257,275,MN,873,Fraxinus,nigra,black ash,Plantae,25822,371,Breaking leaf buds,2016,5,9,130,2457518,12,2016,5,16,137,2457525,16,2,8,0,0
5509,45.407852,-93.199257,275,MN,873,Fraxinus,nigra,black ash,Plantae,25822,467,Increasing leaf size,2016,5,16,137,2457525,7,2016,5,16,137,2457525,16,1,1,0,0
5509,45.407852,-93.199257,275,MN,873,Fraxinus,nigra,black ash,Plantae,25822,471,Falling leaves,2016,9,7,251,2457639,21,2016,10,3,277,2457665,4,4,27,0,0
5509,45.407852,-93.199257,275,MN,873,Fraxinus,nigra,black ash,Plantae,25822,483,Leaves,2016,5,16,137,2457525,7,2016,10,3,277,2457665,4,14,141,0,0
5509,45.407852,-93.199257,275,MN,873,Fraxinus,nigra,black ash,Plantae,25822,498,Colored leaves,2016,9,7,251,2457639,21,2016,10,3,277,2457665,4,4,27,0,0
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14263,371,Breaking leaf buds,2016,5,31,152,2457540,-9999,2016,8,30,243,2457631,12,14,92,0,0
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14264,371,Breaking leaf buds,2016,5,31,152,2457540,-9999,2016,8,30,243,2457631,12,14,92,0,0
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14265,371,Breaking leaf buds,2016,5,31,152,2457540,-9999,2016,7,18,200,2457588,4,8,49,0,1
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14265,371,Breaking leaf buds,2016,7,31,213,2457601,9,2016,8,15,228,2457616,9,3,16,0,1
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14263,467,Increasing leaf size,2016,5,31,152,2457540,-9999,2016,10,20,294,2457682,7,21,143,0,0
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14264,467,Increasing leaf size,2016,5,31,152,2457540,-9999,2016,10,20,294,2457682,7,21,143,0,0
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14265,467,Increasing leaf size,2016,5,31,152,2457540,-9999,2016,10,20,294,2457682,7,21,143,0,0
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14263,471,Falling leaves,2016,10,12,286,2457674,6,2016,10,27,301,2457689,-9999,3,16,0,0
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14264,471,Falling leaves,2016,10,12,286,2457674,6,2016,10,27,301,2457689,-9999,3,16,0,0
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14265,471,Falling leaves,2016,9,11,255,2457643,12,2016,10,27,301,2457689,-9999,8,47,0,0
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14263,483,Leaves,2016,5,31,152,2457540,-9999,2016,10,27,301,2457689,-9999,22,150,0,0
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14264,483,Leaves,2016,5,31,152,2457540,-9999,2016,10,27,301,2457689,-9999,22,150,0,0
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14265,483,Leaves,2016,5,31,152,2457540,-9999,2016,10,27,301,2457689,-9999,22,150,0,0
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14263,498,Colored leaves,2016,10,12,286,2457674,6,2016,10,27,301,2457689,-9999,3,16,0,0
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14264,498,Colored leaves,2016,10,12,286,2457674,6,2016,10,27,301,2457689,-9999,3,16,0,0
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14265,498,Colored leaves,2016,9,11,255,2457643,12,2016,10,27,301,2457689,-9999,8,47,0,0
5582,45.195858,-70.45369,360,ME,79,Fagus,grandifolia,American beech,Plantae,27421,467,Increasing leaf size,2016,5,24,145,2457533,7,2016,5,24,145,2457533,7,1,1,0,0
5582,45.195858,-70.45369,360,ME,79,Fagus,grandifolia,American beech,Plantae,27421,483,Leaves,2016,5,24,145,2457533,7,2016,11,15,320,2457708,27,24,176,0,0
5582,45.195858,-70.45369,360,ME,79,Fagus,grandifolia,American beech,Plantae,27421,498,Colored leaves,2016,10,14,288,2457676,7,2016,10,21,295,2457683,7,2,8,0,0
5582,45.195858,-70.45369,360,ME,99,Betula,papyrifera,paper birch,Plantae,25359,371,Breaking leaf buds,2016,5,17,138,2457526,7,2016,5,17,138,2457526,7,1,1,0,0
5582,45.195858,-70.45369,360,ME,99,Betula,papyrifera,paper birch,Plantae,25359,467,Increasing leaf size,2016,5,24,145,2457533,7,2016,5,24,145,2457533,7,1,1,0,0
5582,45.195858,-70.45369,360,ME,99,Betula,papyrifera,paper birch,Plantae,25359,483,Leaves,2016,5,24,145,2457533,7,2016,10,21,295,2457683,7,22,151,0,0
5582,45.195858,-70.45369,360,ME,99,Betula,papyrifera,paper birch,Plantae,25359,498,Colored leaves,2016,9,23,267,2457655,6,2016,10,21,295,2457683,7,5,29,0,0
5583,45.196041,-70.459015,349,ME,79,Fagus,grandifolia,American beech,Plantae,25358,371,Breaking leaf buds,2016,5,17,138,2457526,7,2016,5,17,138,2457526,7,1,1,0,0
5583,45.196041,-70.459015,349,ME,79,Fagus,grandifolia,American beech,Plantae,25358,467,Increasing leaf size,2016,5,24,145,2457533,7,2016,5,24,145,2457533,7,1,1,0,0
5583,45.196041,-70.459015,349,ME,79,Fagus,grandifolia,American beech,Plantae,25358,483,Leaves,2016,5,24,145,2457533,7,2016,10,21,295,2457683,7,22,151,0,0
5583,45.196041,-70.459015,349,ME,79,Fagus,grandifolia,American beech,Plantae,25358,498,Colored leaves,2016,9,30,274,2457662,7,2016,10,21,295,2457683,7,4,22,0,0
5583,45.196041,-70.459015,349,ME,99,Betula,papyrifera,paper birch,Plantae,25357,371,Breaking leaf buds,2016,5,10,131,2457519,6,2016,5,17,138,2457526,7,2,8,0,0
5583,45.196041,-70.459015,349,ME,99,Betula,papyrifera,paper birch,Plantae,25357,467,Increasing leaf size,2016,5,24,145,2457533,7,2016,5,24,145,2457533,7,1,1,0,1
5583,45.196041,-70.459015,349,ME,99,Betula,papyrifera,paper birch,Plantae,25357,467,Increasing leaf size,2016,6,7,159,2457547,7,2016,6,7,159,2457547,8,1,1,0,1
5583,45.196041,-70.459015,349,ME,99,Betula,papyrifera,paper birch,Plantae,25357,471,Falling leaves,2016,10,14,288,2457676,7,2016,10,14,288,2457676,7,1,1,0,0
5583,45.196041,-70.459015,349,ME,99,Betula,papyrifera,paper birch,Plantae,25357,483,Leaves,2016,5,24,145,2457533,7,2016,10,21,295,2457683,7,22,151,0,0
5583,45.196041,-70.459015,349,ME,99,Betula,papyrifera,paper birch,Plantae,25357,498,Colored leaves,2016,9,30,274,2457662,7,2016,10,14,288,2457676,7,3,15,0,0
5951,45.407852,-93.199257,275,MN,873,Fraxinus,nigra,black ash,Plantae,25814,371,Breaking leaf buds,2016,4,27,118,2457506,7,2016,5,16,137,2457525,16,3,20,0,0
5951,45.407852,-93.199257,275,MN,873,Fraxinus,nigra,black ash,Plantae,25814,467,Increasing leaf size,2016,5,9,130,2457518,12,2016,5,16,137,2457525,16,2,8,0,0
5951,45.407852,-93.199257,275,MN,873,Fraxinus,nigra,black ash,Plantae,25814,471,Falling leaves,2016,9,7,251,2457639,21,2016,10,3,277,2457665,4,4,27,0,0
5951,45.407852,-93.199257,275,MN,873,Fraxinus,nigra,black ash,Plantae,25814,483,Leaves,2016,5,9,130,2457518,12,2016,10,3,277,2457665,4,15,148,0,0
